date,setup_id,direction,session,entry_time,exit_time,hold_minutes,entry_price,stop_price,target_price,risk_points,exit_price,exit_type,pnl_points,pnl_usd,r_multiple,risk_reward,reasoning
2021-02-08,S-REV-202102081742,short,overnight,2021-02-08T17:42:00,2021-02-08T23:05:00,323.0,15929.14,15937.54,15908.9,8.4,15908.9,TARGET_HIT,20.24,401.7,2.41,2.41,HTF Sweep (HTF_SWING) + IFVG Bearish Inversion
2021-02-08,S-REV-202102081812,short,overnight,2021-02-08T18:12:00,2021-02-08T18:35:00,23.0,15929.14,15935.8,15913.85,6.66,15929.14,HARD_STOP,0.0,-3.1,0.0,2.3,HTF Sweep (HTF_SWING) + IFVG Bearish Inversion
2021-02-09,S-REV-202102090249,short,pre_market,2021-02-09T02:49:00,2021-02-09T02:50:00,1.0,15929.72,15938.71,15912.97,8.99,15938.71,HARD_STOP,-8.99,-182.84,-1.0,1.86,HTF Sweep (HTF_SWING) + IFVG Bearish Inversion
2021-02-09,S-REV-202102090345,short,pre_market,2021-02-09T03:45:00,2021-02-09T06:49:00,184.0,15975.14,15987.33,15914.58,12.19,15914.58,TARGET_HIT,60.55,1207.98,4.97,4.97,HTF Sweep (HTF_SWING) + IFVG Bearish Inversion
2021-02-09,S-REV-202102091436,short,power_hour,2021-02-09T14:36:00,2021-02-09T14:41:00,5.0,15986.78,15989.95,15937.0,3.16,15986.78,HARD_STOP,0.0,-3.1,0.0,15.73,HTF Sweep (HTF_SWING) + IFVG Bearish Inversion
2021-02-09,S-REV-202102091449,short,power_hour,2021-02-09T14:49:00,2021-02-09T14:58:00,9.0,15989.4,15992.28,15937.0,2.87,15989.4,HARD_STOP,0.0,-3.1,0.0,18.24,HTF Sweep (HTF_SWING) + IFVG Bearish Inversion
2021-02-09,S-REV-202102091522,short,power_hour,2021-02-09T15:22:00,2021-02-09T15:24:00,2.0,16005.41,16007.7,15937.0,2.29,16007.7,HARD_STOP,-2.29,-48.92,-1.0,29.86,HTF Sweep (HTF_SWING) + IFVG Bearish Inversion
2021-02-09,S-REV-202102091529,short,power_hour,2021-02-09T15:29:00,2021-02-09T15:30:00,1.0,16005.41,16007.7,15937.0,2.29,16007.7,HARD_STOP,-2.29,-48.92,-1.0,29.86,HTF Sweep (HTF_SWING) + IFVG Bearish Inversion
2021-02-09,S-REV-202102091532,short,power_hour,2021-02-09T15:32:00,2021-02-09T15:37:00,5.0,16005.41,16008.29,15937.0,2.87,16005.41,HARD_STOP,0.0,-3.1,0.0,23.81,HTF Sweep (HTF_SWING) + IFVG Bearish Inversion
2021-02-09,S-REV-202102091639,short,overnight,2021-02-09T16:39:00,2021-02-09T17:02:00,23.0,16001.05,16004.5,15937.0,3.46,16001.05,HARD_STOP,0.0,-3.1,0.0,18.53,HTF Sweep (HTF_SWING) + IFVG Bearish Inversion
2021-02-09,S-REV-202102091705,short,overnight,2021-02-09T17:05:00,2021-02-09T17:08:00,3.0,16001.05,16004.5,15937.0,3.46,16001.05,HARD_STOP,0.0,-3.1,0.0,18.53,HTF Sweep (HTF_SWING) + IFVG Bearish Inversion
2021-02-09,S-REV-202102091713,short,overnight,2021-02-09T17:13:00,2021-02-09T17:29:00,16.0,16001.05,16004.21,15937.0,3.16,16001.05,HARD_STOP,0.0,-3.1,0.0,20.24,HTF Sweep (HTF_SWING) + IFVG Bearish Inversion
2021-02-09,S-REV-202102091732,short,overnight,2021-02-09T17:32:00,2021-02-09T17:34:00,2.0,16001.05,16003.92,15937.0,2.87,16001.05,HARD_STOP,0.0,-3.1,0.0,22.29,HTF Sweep (HTF_SWING) + IFVG Bearish Inversion
2021-02-09,S-REV-202102091757,short,overnight,2021-02-09T17:57:00,2021-02-09T18:07:00,10.0,16001.05,16005.08,15937.0,4.04,16005.08,HARD_STOP,-4.04,-83.86,-1.0,15.86,HTF Sweep (HTF_SWING) + IFVG Bearish Inversion
2021-02-09,S-REV-202102091803,short,overnight,2021-02-09T18:03:00,2021-02-09T18:07:00,4.0,16001.05,16003.92,15937.0,2.87,16003.92,HARD_STOP,-2.87,-60.57,-1.0,22.29,HTF Sweep (HTF_SWING) + IFVG Bearish Inversion
2021-02-09,S-REV-202102091815,short,overnight,2021-02-09T18:15:00,2021-02-09T18:18:00,3.0,16005.41,16008.0,15937.0,2.58,16005.41,HARD_STOP,0.0,-3.1,0.0,26.49,HTF Sweep (HTF_SWING) + IFVG Bearish Inversion
2021-02-09,S-REV-202102091818,short,overnight,2021-02-09T18:18:00,2021-02-09T18:23:00,5.0,16005.41,16008.0,15937.0,2.58,16005.41,HARD_STOP,0.0,-3.1,0.0,26.49,HTF Sweep (HTF_SWING) + IFVG Bearish Inversion
2021-02-09,S-REV-202102091833,short,overnight,2021-02-09T18:33:00,2021-02-09T19:18:00,45.0,16001.05,16003.92,15937.0,2.87,16001.05,HARD_STOP,0.0,-3.1,0.0,22.29,HTF Sweep (HTF_SWING) + IFVG Bearish Inversion
2021-02-09,S-REV-202102091857,short,overnight,2021-02-09T18:57:00,2021-02-09T19:18:00,21.0,16001.05,16003.34,15937.0,2.29,16001.05,HARD_STOP,0.0,-3.1,0.0,27.95,HTF Sweep (HTF_SWING) + IFVG Bearish Inversion
2021-02-09,S-REV-202102091903,short,overnight,2021-02-09T19:03:00,2021-02-09T19:20:00,17.0,15996.39,16001.88,15937.0,5.49,16001.88,HARD_STOP,-5.49,-112.97,-1.0,10.81,HTF Sweep (HTF_SWING) + IFVG Bearish Inversion
2021-02-09,S-REV-202102091926,short,overnight,2021-02-09T19:26:00,2021-02-09T19:27:00,1.0,16001.05,16004.21,15937.0,3.16,16004.21,HARD_STOP,-3.16,-66.39,-1.0,20.24,HTF Sweep (HTF_SWING) + IFVG Bearish Inversion
2021-02-09,S-REV-202102092012,short,overnight,2021-02-09T20:12:00,2021-02-10T01:32:00,320.0,16001.05,16028.08,15937.0,27.04,16001.05,HARD_STOP,0.0,-3.1,0.0,2.37,HTF Sweep (HTF_SWING) + IFVG Bearish Inversion
2021-02-14,S-REV-202102141118,short,open_drive,2021-02-14T11:18:00,2021-02-14T12:03:00,45.0,16106.72,16111.05,16081.69,4.33,16106.72,HARD_STOP,0.0,-3.1,0.0,5.78,HTF Sweep (HTF_SWING) + IFVG Bearish Inversion
2021-02-14,S-REV-202102141240,short,midday,2021-02-14T12:40:00,2021-02-14T12:41:00,1.0,16136.71,16139.0,16081.69,2.29,16136.71,HARD_STOP,0.0,-3.1,0.0,24.02,HTF Sweep (HTF_SWING) + IFVG Bearish Inversion
2021-02-14,S-REV-202102141249,short,midday,2021-02-14T12:49:00,2021-02-14T12:51:00,2.0,16136.71,16139.29,16081.69,2.58,16139.29,HARD_STOP,-2.58,-54.74,-1.0,21.31,HTF Sweep (HTF_SWING) + IFVG Bearish Inversion
2021-02-14,S-REV-202102141253,short,midday,2021-02-14T12:53:00,2021-02-14T12:58:00,5.0,16136.71,16140.17,16081.69,3.46,16140.17,HARD_STOP,-3.46,-72.21,-1.0,15.92,HTF Sweep (HTF_SWING) + IFVG Bearish Inversion
2021-02-14,S-REV-202102141305,short,midday,2021-02-14T13:05:00,2021-02-14T13:07:00,2.0,16139.33,16141.33,16081.69,2.0,16139.33,HARD_STOP,0.0,-3.1,0.0,28.82,HTF Sweep (HTF_SWING) + IFVG Bearish Inversion
2021-02-15,S-REV-202102151102,short,open_drive,2021-02-15T11:02:00,2021-02-15T11:04:00,2.0,16147.19,16151.81,16081.69,4.62,16151.81,HARD_STOP,-4.62,-95.5,-1.0,14.18,HTF Sweep (HTF_SWING) + IFVG Bearish Inversion
2021-02-15,S-REV-202102151115,short,open_drive,2021-02-15T11:15:00,2021-02-15T11:42:00,27.0,16147.19,16151.23,16081.69,4.04,16147.19,HARD_STOP,0.0,-3.1,0.0,16.22,HTF Sweep (HTF_SWING) + IFVG Bearish Inversion
2021-02-15,S-REV-202102151144,short,open_drive,2021-02-15T11:44:00,2021-02-15T12:10:00,26.0,16147.19,16155.01,16081.69,7.82,16147.19,HARD_STOP,0.0,-3.1,0.0,8.37,HTF Sweep (HTF_SWING) + IFVG Bearish Inversion
2021-02-15,S-REV-202102151216,short,midday,2021-02-15T12:16:00,2021-02-15T12:23:00,7.0,16146.32,16152.68,16081.69,6.37,16152.68,HARD_STOP,-6.37,-130.44,-1.0,10.15,HTF Sweep (HTF_SWING) + IFVG Bearish Inversion
2021-02-15,S-REV-202102151355,short,midday,2021-02-15T13:55:00,2021-02-15T15:20:00,85.0,16178.92,16187.33,16081.69,8.4,16178.92,HARD_STOP,0.0,-3.1,0.0,11.57,HTF Sweep (HTF_SWING) + IFVG Bearish Inversion
2021-04-13,S-REV-202104130342,short,pre_market,2021-04-13T03:42:00,2021-04-13T03:48:00,6.0,16221.47,16234.83,16158.54,13.36,16234.83,HARD_STOP,-13.36,-270.33,-1.0,4.71,HTF Sweep (HTF_SWING) + IFVG Bearish Inversion
2021-04-13,S-REV-202104130403,short,pre_market,2021-04-13T04:03:00,2021-04-13T04:09:00,6.0,16238.65,16242.4,16158.54,3.75,16238.65,HARD_STOP,0.0,-3.1,0.0,21.38,HTF Sweep (HTF_SWING) + IFVG Bearish Inversion
2021-04-13,S-REV-202104130404,short,pre_market,2021-04-13T04:04:00,2021-04-13T04:06:00,2.0,16233.12,16239.2,16158.54,6.08,16233.12,HARD_STOP,0.0,-3.1,0.0,12.27,HTF Sweep (HTF_SWING) + IFVG Bearish Inversion
2021-04-13,S-REV-202104130411,short,pre_market,2021-04-13T04:11:00,2021-04-13T04:12:00,1.0,16238.65,16243.57,16158.54,4.91,16238.65,HARD_STOP,0.0,-3.1,0.0,16.31,HTF Sweep (HTF_SWING) + IFVG Bearish Inversion
2021-04-13,S-REV-202104130414,short,pre_market,2021-04-13T04:14:00,2021-04-13T04:16:00,2.0,16238.65,16245.9,16158.54,7.24,16245.9,HARD_STOP,-7.24,-147.97,-1.0,11.06,HTF Sweep (HTF_SWING) + IFVG Bearish Inversion
2021-04-13,S-REV-202104130417,short,pre_market,2021-04-13T04:17:00,2021-04-13T04:31:00,14.0,16233.12,16242.4,16158.54,9.28,16233.12,HARD_STOP,0.0,-3.1,0.0,8.03,HTF Sweep (HTF_SWING) + IFVG Bearish Inversion
2021-04-13,S-REV-202104130434,short,pre_market,2021-04-13T04:34:00,2021-04-13T04:36:00,2.0,16233.12,16240.07,16158.54,6.95,16233.12,HARD_STOP,0.0,-3.1,0.0,10.73,HTF Sweep (HTF_SWING) + IFVG Bearish Inversion
2021-04-13,S-REV-202104130447,short,pre_market,2021-04-13T04:47:00,2021-04-13T04:54:00,7.0,16233.12,16241.24,16213.02,8.12,16213.02,TARGET_HIT,20.1,398.92,2.48,2.48,HTF Sweep (HTF_SWING) + IFVG Bearish Inversion
2021-04-13,S-REV-202104130759,short,pre_market,2021-04-13T07:59:00,2021-04-13T08:31:00,32.0,16239.24,16252.89,16213.02,13.65,16252.89,HARD_STOP,-13.65,-276.15,-1.0,1.92,HTF Sweep (HTF_SWING) + IFVG Bearish Inversion
2021-04-13,S-REV-202104130938,short,open_drive,2021-04-13T09:38:00,2021-04-13T09:43:00,5.0,16287.6,16294.84,16213.02,7.24,16287.6,HARD_STOP,0.0,-3.1,0.0,10.3,HTF Sweep (HTF_SWING) + IFVG Bearish Inversion
2021-04-13,S-REV-202104130947,short,open_drive,2021-04-13T09:47:00,2021-04-13T09:50:00,3.0,16287.6,16294.84,16213.02,7.24,16287.6,HARD_STOP,0.0,-3.1,0.0,10.3,HTF Sweep (HTF_SWING) + IFVG Bearish Inversion
2021-04-13,S-REV-202104131046,short,open_drive,2021-04-13T10:46:00,2021-04-13T15:15:00,269.0,16287.6,16294.84,16213.02,7.24,16287.6,HARD_STOP,0.0,-3.1,0.0,10.3,HTF Sweep (HTF_SWING) + IFVG Bearish Inversion
2021-04-13,S-REV-202104131529,short,power_hour,2021-04-13T15:29:00,2021-04-13T15:51:00,22.0,16289.34,16295.13,16213.02,5.79,16289.34,HARD_STOP,0.0,-3.1,0.0,13.19,HTF Sweep (HTF_SWING) + IFVG Bearish Inversion
2021-04-13,S-REV-202104131900,short,overnight,2021-04-13T19:00:00,2021-04-13T19:10:00,10.0,16289.34,16294.84,16264.29,5.5,16294.84,HARD_STOP,-5.5,-113.02,-1.0,4.56,HTF Sweep (HTF_SWING) + IFVG Bearish Inversion
2021-04-13,S-REV-202104131916,short,overnight,2021-04-13T19:16:00,2021-04-13T19:55:00,39.0,16289.34,16296.88,16264.29,7.54,16296.88,HARD_STOP,-7.54,-153.8,-1.0,3.32,HTF Sweep (HTF_SWING) + IFVG Bearish Inversion
2021-04-13,S-REV-202104131943,short,overnight,2021-04-13T19:43:00,2021-04-13T19:55:00,12.0,16290.8,16294.84,16264.29,4.04,16294.84,HARD_STOP,-4.04,-83.88,-1.0,6.56,HTF Sweep (HTF_SWING) + IFVG Bearish Inversion
2021-04-13,S-REV-202104131950,short,overnight,2021-04-13T19:50:00,2021-04-13T19:55:00,5.0,16290.8,16295.71,16264.29,4.91,16295.71,HARD_STOP,-4.91,-101.36,-1.0,5.4,HTF Sweep (HTF_SWING) + IFVG Bearish Inversion
2021-04-13,S-REV-202104132012,short,overnight,2021-04-13T20:12:00,2021-04-13T21:13:00,61.0,16289.34,16294.84,16264.29,5.5,16289.34,HARD_STOP,0.0,-3.1,0.0,4.56,HTF Sweep (HTF_SWING) + IFVG Bearish Inversion
2021-04-13,S-REV-202104132117,short,overnight,2021-04-13T21:17:00,2021-04-13T21:25:00,8.0,16293.71,16298.92,16264.29,5.2,16293.71,HARD_STOP,0.0,-3.1,0.0,5.65,HTF Sweep (HTF_SWING) + IFVG Bearish Inversion
2021-04-13,S-REV-202104132121,short,overnight,2021-04-13T21:21:00,2021-04-13T21:24:00,3.0,16290.8,16294.84,16264.29,4.04,16290.8,HARD_STOP,0.0,-3.1,0.0,6.56,HTF Sweep (HTF_SWING) + IFVG Bearish Inversion
2021-04-13,S-REV-202104132136,short,overnight,2021-04-13T21:36:00,2021-04-13T22:10:00,34.0,16298.08,16303.58,16264.29,5.5,16298.08,HARD_STOP,0.0,-3.1,0.0,6.15,HTF Sweep (HTF_SWING) + IFVG Bearish Inversion
2021-04-13,S-REV-202104132144,short,overnight,2021-04-13T21:44:00,2021-04-13T22:08:00,24.0,16293.71,16297.46,16264.29,3.75,16293.71,HARD_STOP,0.0,-3.1,0.0,7.85,HTF Sweep (HTF_SWING) + IFVG Bearish Inversion
2021-04-13,S-REV-202104132149,short,overnight,2021-04-13T21:49:00,2021-04-13T22:01:00,12.0,16287.31,16294.84,16264.29,7.54,16287.31,HARD_STOP,0.0,-3.1,0.0,3.05,HTF Sweep (HTF_SWING) + IFVG Bearish Inversion
2021-04-13,S-REV-202104132227,short,overnight,2021-04-13T22:27:00,2021-04-13T22:30:00,3.0,16301.87,16306.49,16264.29,4.62,16306.49,HARD_STOP,-4.62,-95.54,-1.0,8.13,HTF Sweep (HTF_SWING) + IFVG Bearish Inversion
2021-04-13,S-REV-202104132318,short,overnight,2021-04-13T23:18:00,2021-04-13T23:42:00,24.0,16314.98,16318.15,16264.29,3.17,16314.98,HARD_STOP,0.0,-3.1,0.0,16.01,HTF Sweep (HTF_SWING) + IFVG Bearish Inversion
2021-04-13,S-REV-202104132343,short,overnight,2021-04-13T23:43:00,2021-04-13T23:47:00,4.0,16314.98,16318.44,16264.29,3.46,16318.44,HARD_STOP,-3.46,-72.23,-1.0,14.66,HTF Sweep (HTF_SWING) + IFVG Bearish Inversion
2021-04-13,S-REV-202104132345,short,overnight,2021-04-13T23:45:00,2021-04-13T23:47:00,2.0,16314.98,16317.85,16264.29,2.87,16317.85,HARD_STOP,-2.87,-60.58,-1.0,17.64,HTF Sweep (HTF_SWING) + IFVG Bearish Inversion
2021-04-13,S-REV-202104132355,short,overnight,2021-04-13T23:55:00,2021-04-14T00:40:00,45.0,16314.98,16319.02,16264.29,4.04,16314.98,HARD_STOP,0.0,-3.1,0.0,12.55,HTF Sweep (HTF_SWING) + IFVG Bearish Inversion
2021-04-14,S-REV-202104140000,short,pre_market,2021-04-14T00:00:00,2021-04-14T00:40:00,40.0,16314.98,16319.6,16264.29,4.62,16314.98,HARD_STOP,0.0,-3.1,0.0,10.97,HTF Sweep (HTF_SWING) + IFVG Bearish Inversion
2021-04-14,S-REV-202104140004,short,pre_market,2021-04-14T00:04:00,2021-04-14T00:23:00,19.0,16313.52,16316.4,16264.29,2.87,16313.52,HARD_STOP,0.0,-3.1,0.0,17.13,HTF Sweep (HTF_SWING) + IFVG Bearish Inversion
2021-04-14,S-REV-202104140038,short,pre_market,2021-04-14T00:38:00,2021-04-14T00:46:00,8.0,16313.52,16316.11,16264.29,2.58,16313.52,HARD_STOP,0.0,-3.1,0.0,19.06,HTF Sweep (HTF_SWING) + IFVG Bearish Inversion
2021-04-14,S-REV-202104140043,short,pre_market,2021-04-14T00:43:00,2021-04-14T00:46:00,3.0,16313.52,16316.4,16264.29,2.87,16313.52,HARD_STOP,0.0,-3.1,0.0,17.13,HTF Sweep (HTF_SWING) + IFVG Bearish Inversion
2021-04-14,S-REV-202104140219,short,pre_market,2021-04-14T02:19:00,2021-04-14T02:30:00,11.0,16335.37,16340.29,16264.29,4.91,16335.37,HARD_STOP,0.0,-3.1,0.0,14.47,HTF Sweep (HTF_SWING) + IFVG Bearish Inversion
2021-04-14,S-REV-202104140248,short,pre_market,2021-04-14T02:48:00,2021-04-14T03:32:00,44.0,16335.37,16342.91,16264.29,7.54,16264.29,TARGET_HIT,71.08,1418.53,9.43,9.43,HTF Sweep (HTF_SWING) + IFVG Bearish Inversion
2021-04-15,S-REV-202104150800,short,pre_market,2021-04-15T08:00:00,2021-04-15T08:05:00,5.0,16326.34,16342.03,16264.29,15.69,16342.03,HARD_STOP,-15.69,-316.94,-1.0,3.95,HTF Sweep (HTF_SWING) + IFVG Bearish Inversion
2021-04-15,S-REV-202104150808,short,pre_market,2021-04-15T08:08:00,2021-04-15T09:38:00,90.0,16326.34,16344.07,16264.29,17.73,16326.34,HARD_STOP,0.0,-3.1,0.0,3.5,HTF Sweep (HTF_SWING) + IFVG Bearish Inversion
2021-04-15,S-REV-202104150954,short,open_drive,2021-04-15T09:54:00,2021-04-15T16:07:00,373.0,16342.95,16351.94,16264.29,8.99,16264.29,TARGET_HIT,78.66,1570.02,8.75,8.75,HTF Sweep (HTF_SWING) + IFVG Bearish Inversion
2021-04-15,S-REV-202104150955,short,open_drive,2021-04-15T09:55:00,2021-04-15T09:56:00,1.0,16335.96,16341.16,16264.29,5.2,16335.96,HARD_STOP,0.0,-3.1,0.0,13.77,HTF Sweep (HTF_SWING) + IFVG Bearish Inversion
2021-04-15,S-REV-202104151009,short,open_drive,2021-04-15T10:09:00,2021-04-15T10:13:00,4.0,16335.96,16341.16,16264.29,5.2,16335.96,HARD_STOP,0.0,-3.1,0.0,13.77,HTF Sweep (HTF_SWING) + IFVG Bearish Inversion
2021-04-15,S-REV-202104151013,short,open_drive,2021-04-15T10:13:00,2021-04-15T16:07:00,354.0,16335.96,16339.99,16264.29,4.04,16264.29,TARGET_HIT,71.66,1430.19,17.74,17.74,HTF Sweep (HTF_SWING) + IFVG Bearish Inversion
2021-04-16,S-REV-202104160219,short,pre_market,2021-04-16T02:19:00,2021-04-16T02:20:00,1.0,16373.24,16376.7,16297.21,3.46,16373.24,HARD_STOP,0.0,-3.1,0.0,22.0,HTF Sweep (HTF_SWING) + IFVG Bearish Inversion
2021-04-16,S-REV-202104160225,short,pre_market,2021-04-16T02:25:00,2021-04-16T02:33:00,8.0,16364.5,16376.7,16297.21,12.2,16376.7,HARD_STOP,-12.2,-247.02,-1.0,5.52,HTF Sweep (HTF_SWING) + IFVG Bearish Inversion
2021-04-16,S-REV-202104160234,short,pre_market,2021-04-16T02:34:00,2021-04-16T02:36:00,2.0,16373.24,16379.03,16297.21,5.79,16373.24,HARD_STOP,0.0,-3.1,0.0,13.14,HTF Sweep (HTF_SWING) + IFVG Bearish Inversion
2021-04-16,S-REV-202104160239,short,pre_market,2021-04-16T02:39:00,2021-04-16T02:40:00,1.0,16373.24,16376.7,16297.21,3.46,16373.24,HARD_STOP,0.0,-3.1,0.0,22.0,HTF Sweep (HTF_SWING) + IFVG Bearish Inversion
2021-04-16,S-REV-202104160257,short,pre_market,2021-04-16T02:57:00,2021-04-16T03:00:00,3.0,16373.24,16376.99,16297.21,3.75,16373.24,HARD_STOP,0.0,-3.1,0.0,20.29,HTF Sweep (HTF_SWING) + IFVG Bearish Inversion
2021-04-16,S-REV-202104160300,short,pre_market,2021-04-16T03:00:00,2021-04-16T03:32:00,32.0,16373.24,16376.12,16297.21,2.87,16297.21,TARGET_HIT,76.03,1517.58,26.46,26.46,HTF Sweep (HTF_SWING) + IFVG Bearish Inversion
2021-04-18,S-REV-202104181730,short,overnight,2021-04-18T17:30:00,2021-04-18T21:48:00,258.0,16367.13,16375.24,16301.58,8.12,16367.13,HARD_STOP,0.0,-3.1,0.0,8.07,HTF Sweep (HTF_SWING) + IFVG Bearish Inversion
2021-04-29,S-REV-202104290259,short,pre_market,2021-04-29T02:59:00,2021-04-29T03:00:00,1.0,16378.49,16381.36,16305.66,2.87,16378.49,HARD_STOP,0.0,-3.1,0.0,25.34,HTF Sweep (HTF_SWING) + IFVG Bearish Inversion
2021-04-29,S-REV-202104290307,short,pre_market,2021-04-29T03:07:00,2021-04-29T03:30:00,23.0,16361.3,16381.65,16305.66,20.35,16381.65,HARD_STOP,-20.35,-410.16,-1.0,2.73,HTF Sweep (HTF_SWING) + IFVG Bearish Inversion
2021-04-29,S-REV-202104290331,short,pre_market,2021-04-29T03:31:00,2021-04-29T03:34:00,3.0,16357.22,16379.9,16305.66,22.68,16357.22,HARD_STOP,0.0,-3.1,0.0,2.27,HTF Sweep (HTF_SWING) + IFVG Bearish Inversion
2021-06-14,S-REV-202106140113,short,pre_market,2021-06-14T01:13:00,2021-06-14T03:17:00,124.0,16368.31,16376.73,16324.01,8.41,16324.01,TARGET_HIT,44.3,882.92,5.27,5.27,HTF Sweep (HTF_SWING) + IFVG Bearish Inversion
2021-06-14,S-REV-202106140632,short,pre_market,2021-06-14T06:32:00,2021-06-14T07:02:00,30.0,16365.11,16377.89,16324.01,12.79,16377.89,HARD_STOP,-12.79,-258.81,-1.0,3.21,HTF Sweep (HTF_SWING) + IFVG Bearish Inversion
2021-06-14,S-REV-202106140752,short,pre_market,2021-06-14T07:52:00,2021-06-14T08:00:00,8.0,16391.34,16396.84,16324.01,5.5,16396.84,HARD_STOP,-5.5,-113.06,-1.0,12.25,HTF Sweep (HTF_SWING) + IFVG Bearish Inversion
2021-06-14,S-REV-202106140755,short,pre_market,2021-06-14T07:55:00,2021-06-14T08:00:00,5.0,16391.34,16395.67,16324.01,4.33,16395.67,HARD_STOP,-4.33,-89.74,-1.0,15.54,HTF Sweep (HTF_SWING) + IFVG Bearish Inversion
2021-06-14,S-REV-202106140809,short,pre_market,2021-06-14T08:09:00,2021-06-14T08:17:00,8.0,16391.34,16395.96,16324.01,4.62,16395.96,HARD_STOP,-4.62,-95.57,-1.0,14.56,HTF Sweep (HTF_SWING) + IFVG Bearish Inversion
2021-06-14,S-REV-202106140811,short,pre_market,2021-06-14T08:11:00,2021-06-14T08:17:00,6.0,16391.34,16395.96,16324.01,4.62,16395.96,HARD_STOP,-4.62,-95.57,-1.0,14.56,HTF Sweep (HTF_SWING) + IFVG Bearish Inversion
2021-06-14,S-REV-202106140820,short,pre_market,2021-06-14T08:20:00,2021-06-14T08:24:00,4.0,16391.34,16394.8,16324.01,3.46,16391.34,HARD_STOP,0.0,-3.1,0.0,19.47,HTF Sweep (HTF_SWING) + IFVG Bearish Inversion
2021-06-14,S-REV-202106140822,short,pre_market,2021-06-14T08:22:00,2021-06-14T08:24:00,2.0,16391.34,16395.38,16324.01,4.04,16391.34,HARD_STOP,0.0,-3.1,0.0,16.66,HTF Sweep (HTF_SWING) + IFVG Bearish Inversion
2021-06-14,S-REV-202106140824,short,pre_market,2021-06-14T08:24:00,2021-06-14T08:41:00,17.0,16387.55,16395.38,16324.01,7.83,16395.38,HARD_STOP,-7.83,-159.7,-1.0,8.11,HTF Sweep (HTF_SWING) + IFVG Bearish Inversion
2021-06-14,S-REV-202106140837,short,pre_market,2021-06-14T08:37:00,2021-06-14T08:39:00,2.0,16387.55,16390.72,16324.01,3.17,16390.72,HARD_STOP,-3.17,-66.42,-1.0,20.07,HTF Sweep (HTF_SWING) + IFVG Bearish Inversion
2021-06-14,S-REV-202106140845,short,pre_market,2021-06-14T08:45:00,2021-06-14T09:27:00,42.0,16395.71,16401.5,16324.01,5.79,16395.71,HARD_STOP,0.0,-3.1,0.0,12.38,HTF Sweep (HTF_SWING) + IFVG Bearish Inversion
2021-06-14,S-REV-202106140849,short,pre_market,2021-06-14T08:49:00,2021-06-14T08:52:00,3.0,16391.34,16395.09,16324.01,3.75,16391.34,HARD_STOP,0.0,-3.1,0.0,17.96,HTF Sweep (HTF_SWING) + IFVG Bearish Inversion
2021-06-14,S-REV-202106140855,short,pre_market,2021-06-14T08:55:00,2021-06-14T09:04:00,9.0,16387.55,16393.63,16324.01,6.08,16393.63,HARD_STOP,-6.08,-124.72,-1.0,10.45,HTF Sweep (HTF_SWING) + IFVG Bearish Inversion
2021-06-14,S-REV-202106140904,short,pre_market,2021-06-14T09:04:00,2021-06-14T09:26:00,22.0,16391.34,16395.67,16324.01,4.33,16391.34,HARD_STOP,0.0,-3.1,0.0,15.54,HTF Sweep (HTF_SWING) + IFVG Bearish Inversion
2021-06-14,S-REV-202106140907,short,pre_market,2021-06-14T09:07:00,2021-06-14T09:21:00,14.0,16387.55,16393.05,16324.01,5.5,16387.55,HARD_STOP,0.0,-3.1,0.0,11.56,HTF Sweep (HTF_SWING) + IFVG Bearish Inversion
2021-06-14,S-REV-202106140932,short,open_drive,2021-06-14T09:32:00,2021-06-14T09:35:00,3.0,16395.71,16401.79,16324.01,6.08,16401.79,HARD_STOP,-6.08,-124.72,-1.0,11.79,HTF Sweep (HTF_SWING) + IFVG Bearish Inversion
2021-06-14,S-REV-202106141045,short,open_drive,2021-06-14T10:45:00,2021-06-14T14:08:00,203.0,16451.1,16461.55,16324.01,10.45,16461.55,HARD_STOP,-10.45,-212.17,-1.0,12.16,HTF Sweep (HTF_SWING) + IFVG Bearish Inversion
2021-06-14,S-REV-202106141530,short,power_hour,2021-06-14T15:30:00,2021-06-14T20:29:00,299.0,16493.37,16507.32,16324.01,13.95,16493.37,HARD_STOP,0.0,-3.1,0.0,12.14,HTF Sweep (HTF_SWING) + IFVG Bearish Inversion
2021-06-17,S-REV-202106170552,short,pre_market,2021-06-17T05:52:00,2021-06-17T06:09:00,17.0,16529.81,16539.39,16479.67,9.58,16479.67,TARGET_HIT,50.14,999.68,5.23,5.23,HTF Sweep (HTF_SWING) + IFVG Bearish Inversion
2021-06-17,S-REV-202106170754,short,pre_market,2021-06-17T07:54:00,2021-06-17T08:18:00,24.0,16528.35,16537.34,16479.67,9.0,16528.35,HARD_STOP,0.0,-3.1,0.0,5.41,HTF Sweep (HTF_SWING) + IFVG Bearish Inversion
2021-06-17,S-REV-202106170831,short,pre_market,2021-06-17T08:31:00,2021-06-17T08:45:00,14.0,16528.35,16537.93,16479.67,9.58,16528.35,HARD_STOP,0.0,-3.1,0.0,5.08,HTF Sweep (HTF_SWING) + IFVG Bearish Inversion
2021-06-17,S-REV-202106170906,short,pre_market,2021-06-17T09:06:00,2021-06-17T09:11:00,5.0,16528.35,16538.22,16479.67,9.87,16538.22,HARD_STOP,-9.87,-200.51,-1.0,4.93,HTF Sweep (HTF_SWING) + IFVG Bearish Inversion
