session_date,session_name,side,entry_price,initial_stop,risk_points,r_multiple,applied_rr,applied_sl_default,regime_bucket,gamma_regime,exit_category,pnl_points,entry_time_utc,exit_bar_utc,hold_minutes
2022-01-16,ASIA,sell,15552,15557,5,2,2,5,NO_GAMMA|WIDTH_UNKNOWN,NO_GAMMA,CLOSED_WIN,10,2022-01-17T01:31:00.000Z,2022-01-17T01:35:00.000Z,4
2022-01-18,ASIA,buy,15183.5,15177.5,6,-1,3,6,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_LOSS,-6,2022-01-19T01:48:00.000Z,2022-01-19T01:49:00.000Z,1
2022-01-18,NY,sell,15364.75,15374.75,10,3,3,10,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_WIN,30,2022-01-18T14:30:00.000Z,2022-01-18T14:30:00.000Z,0
2022-01-19,ASIA,sell,15059.25,15065.25,6,-1,3,6,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_LOSS,-6,2022-01-20T01:46:00.000Z,2022-01-20T02:01:00.000Z,15
2022-01-20,NY,buy,15142.5,15132.5,10,-0.125,3,10,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_SESSION_END,-1.25,2022-01-20T19:15:00.000Z,2022-01-20T19:16:00.000Z,1
2022-01-21,NY,buy,14701.5,14691.5,10,-1,3,10,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_LOSS,-10,2022-01-21T14:42:00.000Z,2022-01-21T14:43:00.000Z,1
2022-01-31,ASIA,sell,14869,14875,6,3,3,6,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_WIN,18,2022-02-01T03:20:00.000Z,2022-02-01T03:20:00.000Z,0
2022-02-01,ASIA,buy,15136.5,15130.5,6,-1,3,6,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_LOSS,-6,2022-02-02T14:30:00.000Z,2022-02-02T14:30:00.000Z,0
2022-02-01,NY,sell,14934.75,14944.75,10,-1,3,10,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_LOSS,-10,2022-02-01T14:30:00.000Z,2022-02-01T14:30:00.000Z,0
2022-02-03,ASIA,sell,14758.5,14764.5,6,3,3,6,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_WIN,18,2022-02-04T02:33:00.000Z,2022-02-04T02:50:00.000Z,17
2022-02-03,NY,sell,14798.25,14808.25,10,3,3,10,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_WIN,30,2022-02-03T14:39:00.000Z,2022-02-03T14:41:00.000Z,2
2022-02-07,ASIA,sell,14597,14603,6,3,3,6,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_WIN,18,2022-02-08T01:21:00.000Z,2022-02-08T01:26:00.000Z,5
2022-02-08,ASIA,buy,14755.25,14749.25,6,3,3,6,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_WIN,18,2022-02-09T02:32:00.000Z,2022-02-09T03:09:00.000Z,37
2022-02-08,NY,buy,14530.25,14520.25,10,-1,3,10,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_LOSS,-10,2022-02-08T14:33:00.000Z,2022-02-08T14:33:00.000Z,0
2022-02-09,ASIA,sell,15008.75,15014.75,6,3,3,6,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_WIN,18,2022-02-10T01:15:00.000Z,2022-02-10T01:31:00.000Z,16
2022-02-09,NY,sell,14923.25,14933.25,10,3,3,10,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_WIN,30,2022-02-09T14:30:00.000Z,2022-02-09T14:32:00.000Z,2
2022-02-10,ASIA,sell,14642.75,14648.75,6,-1,3,6,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_LOSS,-6,2022-02-11T01:15:00.000Z,2022-02-11T01:15:00.000Z,0
2022-02-11,NY,buy,14667.5,14657.5,10,3,3,10,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_WIN,30,2022-02-11T14:36:00.000Z,2022-02-11T14:37:00.000Z,1
2022-02-14,ASIA,sell,14280.75,14286.75,6,3,3,6,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_WIN,18,2022-02-15T01:31:00.000Z,2022-02-15T01:32:00.000Z,1
2022-02-15,ASIA,buy,14560.75,14554.75,6,-1,3,6,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_LOSS,-6,2022-02-16T02:31:00.000Z,2022-02-16T02:42:00.000Z,11
2022-02-15,NY,sell,14549,14559,10,-0.675,3,10,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_SESSION_END,-6.75,2022-02-15T16:37:00.000Z,2022-02-15T16:38:00.000Z,1
2022-02-16,ASIA,buy,14572,14566,6,3,3,6,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_WIN,18,2022-02-17T01:46:00.000Z,2022-02-17T02:02:00.000Z,16
2022-02-16,NY,sell,14574.5,14584.5,10,-1,3,10,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_LOSS,-10,2022-02-16T19:30:00.000Z,2022-02-16T19:30:00.000Z,0
2022-02-17,ASIA,sell,14165.5,14171.5,6,-1,3,6,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_LOSS,-6,2022-02-18T01:32:00.000Z,2022-02-18T01:32:00.000Z,0
2022-02-22,ASIA,sell,13972.75,13978.75,6,-1,3,6,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_LOSS,-6,2022-02-23T04:54:00.000Z,2022-02-23T05:31:00.000Z,37
2022-02-22,NY,sell,13928.25,13938.25,10,3,3,10,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_WIN,30,2022-02-22T14:31:00.000Z,2022-02-22T14:32:00.000Z,1
2022-02-23,NY,sell,14026,14036,10,3,3,10,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_WIN,30,2022-02-23T14:31:00.000Z,2022-02-23T14:31:00.000Z,0
2022-02-28,ASIA,buy,14209.5,14203.5,6,-1,3,6,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_LOSS,-6,2022-03-01T01:47:00.000Z,2022-03-01T01:49:00.000Z,2
2022-03-01,NY,buy,14109.25,14099.25,10,-1.925,3,10,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_SESSION_END,-19.25,2022-03-01T16:32:00.000Z,2022-03-01T16:33:00.000Z,1
2022-03-02,ASIA,sell,14213.25,14219.25,6,-1,3,6,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_LOSS,-6,2022-03-03T02:35:00.000Z,2022-03-03T02:42:00.000Z,7
2022-03-04,NY,buy,13935.5,13925.5,10,3,3,10,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_WIN,30,2022-03-04T14:30:00.000Z,2022-03-04T14:30:00.000Z,0
2022-03-07,NY,buy,13714.25,13704.25,10,-1,3,10,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_LOSS,-10,2022-03-07T14:58:00.000Z,2022-03-07T14:58:00.000Z,0
2022-03-08,ASIA,buy,13282,13276,6,-1,3,6,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_LOSS,-6,2022-03-09T01:16:00.000Z,2022-03-09T01:18:00.000Z,2
2022-03-09,ASIA,buy,13741.25,13735.25,6,-1,3,6,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_LOSS,-6,2022-03-10T01:21:00.000Z,2022-03-10T01:32:00.000Z,11
2022-03-09,NY,buy,13577,13567,10,3,3,10,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_WIN,30,2022-03-09T14:32:00.000Z,2022-03-09T14:32:00.000Z,0
2022-03-10,NY,buy,13523.5,13513.5,10,-1,3,10,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_LOSS,-10,2022-03-10T14:32:00.000Z,2022-03-10T14:32:00.000Z,0
2022-03-13,ASIA,buy,13369.75,13364.75,5,-1,2,5,NO_GAMMA|WIDTH_UNKNOWN,NO_GAMMA,CLOSED_LOSS,-5,2022-03-14T00:36:00.000Z,2022-03-14T00:38:00.000Z,2
2022-03-14,ASIA,sell,13103.5,13109.5,6,-1,3,6,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_LOSS,-6,2022-03-15T00:36:00.000Z,2022-03-15T00:37:00.000Z,1
2022-03-15,ASIA,sell,13450,13456,6,3,3,6,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_WIN,18,2022-03-16T00:15:00.000Z,2022-03-16T00:15:00.000Z,0
2022-03-16,ASIA,buy,13970,13964,6,3,3,6,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_WIN,18,2022-03-17T00:16:00.000Z,2022-03-17T00:51:00.000Z,35
2022-03-16,NY,sell,13707,13717,10,-1,3,10,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_LOSS,-10,2022-03-16T13:43:00.000Z,2022-03-16T13:43:00.000Z,0
2022-03-17,ASIA,sell,14033,14039,6,-1,3,6,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_LOSS,-6,2022-03-18T06:12:00.000Z,2022-03-18T06:12:00.000Z,0
2022-03-20,ASIA,sell,14398.5,14403.5,5,2,2,5,NO_GAMMA|WIDTH_UNKNOWN,NO_GAMMA,CLOSED_WIN,10,2022-03-21T11:06:00.000Z,2022-03-21T11:06:00.000Z,0
2022-03-21,ASIA,sell,14338,14344,6,3,3,6,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_WIN,18,2022-03-22T00:33:00.000Z,2022-03-22T00:51:00.000Z,18
2022-03-21,NY,sell,14399.5,14409.5,10,-1,3,10,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_LOSS,-10,2022-03-21T13:34:00.000Z,2022-03-21T13:35:00.000Z,1
2022-03-22,ASIA,sell,14662.25,14668.25,6,-1,3,6,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_LOSS,-6,2022-03-23T02:45:00.000Z,2022-03-23T02:45:00.000Z,0
2022-03-22,NY,buy,14383.25,14373.25,10,3,3,10,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_WIN,30,2022-03-22T13:30:00.000Z,2022-03-22T13:31:00.000Z,1
2022-03-23,ASIA,buy,14483.75,14477.75,6,-1,3,6,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_LOSS,-6,2022-03-24T00:26:00.000Z,2022-03-24T00:26:00.000Z,0
2022-03-23,NY,sell,14543.75,14553.75,10,3,3,10,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_WIN,30,2022-03-23T13:32:00.000Z,2022-03-23T13:32:00.000Z,0
2022-03-24,ASIA,sell,14739.75,14745.75,6,-1,3,6,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_LOSS,-6,2022-03-25T01:44:00.000Z,2022-03-25T01:51:00.000Z,7
2022-03-24,NY,sell,14533,14543,10,-1,3,10,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_LOSS,-10,2022-03-24T13:41:00.000Z,2022-03-24T13:42:00.000Z,1
2022-03-27,ASIA,buy,14713,14708,5,-1,2,5,NO_GAMMA|WIDTH_UNKNOWN,NO_GAMMA,CLOSED_LOSS,-5,2022-03-28T00:47:00.000Z,2022-03-28T00:56:00.000Z,9
2022-03-28,ASIA,sell,14970.25,14976.25,6,-1,3,6,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_LOSS,-6,2022-03-29T00:40:00.000Z,2022-03-29T00:40:00.000Z,0
2022-03-28,NY,sell,14803,14808,5,-1,3,10,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_LOSS,-5,2022-03-28T13:34:00.000Z,2022-03-28T13:34:00.000Z,0
2022-03-29,ASIA,buy,15212.5,15206.5,6,-1,3,6,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_LOSS,-6,2022-03-30T04:37:00.000Z,2022-03-30T04:40:00.000Z,3
2022-03-29,NY,buy,15092,15082,10,-1,3,10,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_LOSS,-10,2022-03-29T14:08:00.000Z,2022-03-29T14:08:00.000Z,0
2022-03-30,ASIA,buy,15103.25,15097.25,6,0.3333333333333333,3,6,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_SESSION_END,2,2022-03-31T11:12:00.000Z,2022-03-31T11:13:00.000Z,1
2022-03-30,NY,buy,15178.5,15168.5,10,-1,3,10,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_LOSS,-10,2022-03-30T13:33:00.000Z,2022-03-30T13:37:00.000Z,4
2022-03-31,ASIA,sell,14914,14920,6,-1,3,6,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_LOSS,-6,2022-04-01T02:03:00.000Z,2022-04-01T02:42:00.000Z,39
2022-04-03,ASIA,sell,14818,14823,5,-1,2,5,NO_GAMMA|WIDTH_UNKNOWN,NO_GAMMA,CLOSED_LOSS,-5,2022-04-04T00:44:00.000Z,2022-04-04T01:09:00.000Z,25
2022-04-04,ASIA,buy,15148.75,15142.75,6,0.7083333333333334,3,6,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_SESSION_END,4.25,2022-04-05T01:26:00.000Z,2022-04-05T05:00:00.000Z,214
2022-04-04,NY,sell,14920,14930,10,3,3,10,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_WIN,30,2022-04-04T13:33:00.000Z,2022-04-04T13:34:00.000Z,1
2022-04-05,ASIA,buy,14832.25,14826.25,6,-1,3,6,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_LOSS,-6,2022-04-06T00:22:00.000Z,2022-04-06T00:28:00.000Z,6
2022-04-06,ASIA,buy,14450.25,14444.25,6,3,3,6,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_WIN,18,2022-04-07T00:19:00.000Z,2022-04-07T00:43:00.000Z,24
2022-04-06,NY,buy,14590.25,14581.25,9,-1,3,10,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_LOSS,-9,2022-04-06T13:35:00.000Z,2022-04-06T13:35:00.000Z,0
2022-04-07,ASIA,sell,14567.75,14573.75,6,0.5,3,6,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_SESSION_END,3,2022-04-08T05:51:00.000Z,2022-04-08T05:52:00.000Z,1
2022-04-11,ASIA,sell,13990,13996,6,-1,3,6,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_LOSS,-6,2022-04-12T00:18:00.000Z,2022-04-12T00:19:00.000Z,1
2022-04-12,ASIA,sell,13999.5,14005.5,6,-1,3,6,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_LOSS,-6,2022-04-13T00:36:00.000Z,2022-04-13T00:46:00.000Z,10
2022-04-13,NY,sell,13975.75,13985.75,10,-1,3,10,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_LOSS,-10,2022-04-13T13:35:00.000Z,2022-04-13T13:35:00.000Z,0
2022-04-14,NY,buy,14201.75,14191.75,10,3,3,10,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_WIN,30,2022-04-14T13:34:00.000Z,2022-04-14T13:35:00.000Z,1
2022-04-17,ASIA,buy,13738.5,13733.5,5,2,2,5,NO_GAMMA|WIDTH_UNKNOWN,NO_GAMMA,CLOSED_WIN,10,2022-04-18T00:33:00.000Z,2022-04-18T00:40:00.000Z,7
2022-04-18,ASIA,sell,14014.25,14020.25,6,3,3,6,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_WIN,18,2022-04-19T00:15:00.000Z,2022-04-19T00:40:00.000Z,25
2022-04-18,NY,buy,13835,13825,10,3,3,10,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_WIN,30,2022-04-18T13:53:00.000Z,2022-04-18T13:58:00.000Z,5
2022-04-19,ASIA,buy,14075.25,14069.25,6,-1,3,6,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_LOSS,-6,2022-04-20T01:15:00.000Z,2022-04-20T01:15:00.000Z,0
2022-04-20,ASIA,buy,14090.25,14084.25,6,-1,3,6,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_LOSS,-6,2022-04-21T00:49:00.000Z,2022-04-21T00:51:00.000Z,2
2022-04-21,ASIA,buy,13689.5,13683.5,6,-1,3,6,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_LOSS,-6,2022-04-22T00:16:00.000Z,2022-04-22T00:18:00.000Z,2
2022-04-21,NY,buy,14186.5,14176.5,10,-1,3,10,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_LOSS,-10,2022-04-21T13:30:00.000Z,2022-04-21T13:30:00.000Z,0
2022-04-22,NY,sell,13751.75,13761.75,10,-1,3,10,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_LOSS,-10,2022-04-22T13:33:00.000Z,2022-04-22T13:33:00.000Z,0
2022-04-25,ASIA,sell,13520.25,13526.25,6,-1,3,6,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_LOSS,-6,2022-04-26T00:22:00.000Z,2022-04-26T00:44:00.000Z,22
2022-04-25,NY,buy,13237.25,13227.25,10,3,3,10,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_WIN,30,2022-04-25T13:46:00.000Z,2022-04-25T13:49:00.000Z,3
2022-04-26,ASIA,sell,13000.25,13006.25,6,-1,3,6,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_LOSS,-6,2022-04-27T00:21:00.000Z,2022-04-27T00:21:00.000Z,0
2022-04-27,ASIA,sell,13168.5,13174.5,6,3,3,6,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_WIN,18,2022-04-28T00:15:00.000Z,2022-04-28T00:20:00.000Z,5
2022-04-28,ASIA,buy,13247.75,13241.75,6,-1,3,6,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_LOSS,-6,2022-04-29T13:14:00.000Z,2022-04-29T13:14:00.000Z,0
2022-04-28,NY,sell,13253.75,13263.75,10,3,3,10,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_WIN,30,2022-04-28T13:32:00.000Z,2022-04-28T13:32:00.000Z,0
2022-05-02,ASIA,buy,13060.5,13054.5,6,1.2916666666666667,3,6,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_SESSION_END,7.75,2022-05-03T07:02:00.000Z,2022-05-03T07:03:00.000Z,1
2022-05-03,ASIA,buy,13120,13114,6,-1,3,6,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_LOSS,-6,2022-05-04T00:22:00.000Z,2022-05-04T00:28:00.000Z,6
2022-05-03,NY,sell,13069,13079,10,3,3,10,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_WIN,30,2022-05-03T13:30:00.000Z,2022-05-03T13:30:00.000Z,0
2022-05-04,ASIA,sell,13511,13517,6,-1,3,6,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_LOSS,-6,2022-05-05T00:21:00.000Z,2022-05-05T00:23:00.000Z,2
2022-05-04,NY,sell,13135.25,13145.25,10,3.1,3,10,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_SESSION_END,31,2022-05-04T17:35:00.000Z,2022-05-04T17:36:00.000Z,1
2022-05-08,ASIA,sell,12575.25,12580.25,5,-1,2,5,NO_GAMMA|WIDTH_UNKNOWN,NO_GAMMA,CLOSED_LOSS,-5,2022-05-09T03:05:00.000Z,2022-05-09T03:05:00.000Z,0
2022-05-17,NY,sell,12483,12493,10,-1,3,10,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_LOSS,-10,2022-05-17T13:31:00.000Z,2022-05-17T13:31:00.000Z,0
2022-05-19,ASIA,buy,11947.25,11941.25,6,3,3,6,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_WIN,18,2022-05-20T13:36:00.000Z,2022-05-20T13:36:00.000Z,0
2022-05-19,NY,buy,11834,11824,10,-1,3,10,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_LOSS,-10,2022-05-19T13:47:00.000Z,2022-05-19T13:47:00.000Z,0
2022-05-22,ASIA,buy,11967.5,11962.5,5,2,2,5,NO_GAMMA|WIDTH_UNKNOWN,NO_GAMMA,CLOSED_WIN,10,2022-05-23T02:03:00.000Z,2022-05-23T02:03:00.000Z,0
2022-05-23,ASIA,buy,11877.75,11871.75,6,-1,3,6,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_LOSS,-6,2022-05-24T00:22:00.000Z,2022-05-24T00:30:00.000Z,8
2022-05-24,ASIA,sell,11843,11849,6,-1,3,6,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_LOSS,-6,2022-05-25T02:00:00.000Z,2022-05-25T02:00:00.000Z,0
2022-05-24,NY,sell,11826,11836,10,3,3,10,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_WIN,30,2022-05-24T13:30:00.000Z,2022-05-24T13:31:00.000Z,1
2022-05-26,ASIA,sell,12292.5,12298.5,6,1.625,3,6,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_SESSION_END,9.75,2022-05-27T08:16:00.000Z,2022-05-27T08:17:00.000Z,1
2022-05-26,NY,sell,11970.75,11980.75,10,-1,3,10,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_LOSS,-10,2022-05-26T13:34:00.000Z,2022-05-26T13:34:00.000Z,0
2022-05-30,NY,sell,12831.75,12839.75,8,0.8125,2,8,NO_GAMMA|WIDTH_WIDE,NO_GAMMA,CLOSED_SESSION_END,6.5,2022-05-30T16:32:00.000Z,2022-05-30T16:33:00.000Z,1
2022-05-31,ASIA,sell,12710.75,12716.75,6,3,3,6,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_WIN,18,2022-06-01T00:26:00.000Z,2022-06-01T01:01:00.000Z,35
2022-06-01,ASIA,buy,12506.75,12500.75,6,-1.375,3,6,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_SESSION_END,-8.25,2022-06-02T13:11:00.000Z,2022-06-02T13:12:00.000Z,1
2022-06-01,NY,buy,12688,12678,10,-1,3,10,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_LOSS,-10,2022-06-01T14:13:00.000Z,2022-06-01T14:15:00.000Z,2
2022-06-02,ASIA,sell,12914.5,12920.5,6,-1,3,6,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_LOSS,-6,2022-06-03T00:22:00.000Z,2022-06-03T00:22:00.000Z,0
2022-06-06,NY,buy,12744.75,12734.75,10,3,3,10,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_WIN,30,2022-06-06T13:30:00.000Z,2022-06-06T13:30:00.000Z,0
2022-06-07,ASIA,buy,12671.5,12665.5,6,-1,3,6,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_LOSS,-6,2022-06-08T00:20:00.000Z,2022-06-08T00:21:00.000Z,1
2022-06-07,NY,sell,12464.5,12470.5,6,-1,3,10,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_LOSS,-6,2022-06-07T13:33:00.000Z,2022-06-07T13:33:00.000Z,0
2022-06-08,ASIA,sell,12623.75,12629.75,6,-0.16666666666666666,3,6,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_SESSION_END,-1,2022-06-09T08:34:00.000Z,2022-06-09T08:35:00.000Z,1
2022-06-08,NY,sell,12682.25,12692.25,10,3,3,10,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_WIN,30,2022-06-08T13:30:00.000Z,2022-06-08T13:31:00.000Z,1
2022-06-09,ASIA,sell,12290.5,12296.5,6,-1,3,6,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_LOSS,-6,2022-06-10T02:21:00.000Z,2022-06-10T02:24:00.000Z,3
2022-06-09,NY,sell,12638,12648,10,-1,3,10,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_LOSS,-10,2022-06-09T13:52:00.000Z,2022-06-09T13:54:00.000Z,2
2022-06-14,ASIA,sell,11425,11431,6,3,3,6,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_WIN,18,2022-06-15T00:16:00.000Z,2022-06-15T00:49:00.000Z,33
2022-06-15,ASIA,buy,11718.5,11712.5,6,-1,3,6,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_LOSS,-6,2022-06-16T01:41:00.000Z,2022-06-16T01:41:00.000Z,0
2022-06-15,NY,buy,11467.5,11457.5,10,3,3,10,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_WIN,30,2022-06-15T13:31:00.000Z,2022-06-15T13:32:00.000Z,1
2022-06-17,NY,sell,11283.5,11293.25,9.75,3,3,10,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_WIN,29.25,2022-06-17T13:35:00.000Z,2022-06-17T13:38:00.000Z,3
2022-06-20,NY,sell,11391.5,11399.5,8,0.1875,2,8,NO_GAMMA|WIDTH_WIDE,NO_GAMMA,CLOSED_SESSION_END,1.5,2022-06-20T15:17:00.000Z,2022-06-20T15:18:00.000Z,1
2022-06-22,ASIA,buy,11492.25,11486.25,6,3,3,6,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_WIN,18,2022-06-23T02:24:00.000Z,2022-06-23T02:30:00.000Z,6
2022-06-27,NY,sell,12203.5,12213.5,10,3,3,10,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_WIN,30,2022-06-27T13:31:00.000Z,2022-06-27T13:31:00.000Z,0
2022-06-28,ASIA,sell,11693.5,11699.5,6,3,3,6,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_WIN,18,2022-06-29T00:32:00.000Z,2022-06-29T00:37:00.000Z,5
2022-06-28,NY,sell,12100.5,12110.5,10,-1,3,10,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_LOSS,-10,2022-06-28T13:32:00.000Z,2022-06-28T13:32:00.000Z,0
2022-06-30,ASIA,sell,11545.5,11551.5,6,-1,3,6,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_LOSS,-6,2022-07-01T00:48:00.000Z,2022-07-01T00:49:00.000Z,1
2022-06-30,NY,buy,11495.25,11485.25,10,3,3,10,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_WIN,30,2022-06-30T13:36:00.000Z,2022-06-30T13:36:00.000Z,0
2022-07-04,ASIA,buy,11697,11689,8,-1,3,8,NO_GAMMA|WIDTH_WIDE,NO_GAMMA,CLOSED_LOSS,-8,2022-07-05T00:24:00.000Z,2022-07-05T01:09:00.000Z,45
2022-07-04,NY,sell,11567,11575,8,0.0625,2,8,NO_GAMMA|WIDTH_WIDE,NO_GAMMA,CLOSED_SESSION_END,0.5,2022-07-04T15:08:00.000Z,2022-07-04T15:09:00.000Z,1
2022-07-05,ASIA,buy,11794,11788,6,3,3,6,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_WIN,18,2022-07-06T00:23:00.000Z,2022-07-06T00:35:00.000Z,12
2022-07-07,ASIA,buy,12107.75,12101.75,6,3,3,6,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_WIN,18,2022-07-08T02:07:00.000Z,2022-07-08T02:30:00.000Z,23
2022-07-07,NY,buy,11942.75,11932.75,10,-1,3,10,NEG_GEX|WIDTH_WIDE,NEG_GEX,CLOSED_LOSS,-10,2022-07-07T13:30:00.000Z,2022-07-07T13:30:00.000Z,0
